Weight class,Method,time
"['Welterweight', 'Bantamweight', 'Lightweight', 'Flyweight', 'Featherweight', 'Middleweight', 'Lightweight', 'Light Heavyweight', 'Welterweight', 'Heavyweight', 'Heavyweight', 'Middleweight']","['U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'S-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '1:43'), ('2', '4:57'), ('2', '3:37'), ('3', '5:00'), ('1', '3:54'), ('3', '5:00'), ('1', '2:18'), ('3', '5:00'), ('3', '1:48')]"
"['Middleweight', 'Welterweight', ""Women's Bantamweight"", 'Flyweight', 'Welterweight', 'Lightweight', 'Lightweight', 'Featherweight', 'Welterweight', 'Lightweight', 'Heavyweight', 'Welterweight']","['KO/TKO', 'SUB', 'U-DEC', 'SUB', 'SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('1', '1:54'), ('1', '2:12'), ('3', '5:00'), ('1', '1:50'), ('1', '2:48'), ('1', '1:58'), ('3', '5:00'), ('3', '5:00'), ('2', '4:17'), ('3', '5:00'), ('3', '2:48'), ('1', '4:58')]"
"['Bantamweight', 'Flyweight', 'Bantamweight', 'Light Heavyweight', 'Welterweight', ""Women's Strawweight"", ""Women's Bantamweight"", 'Bantamweight', 'Welterweight', 'Light Heavyweight', ""Women's Strawweight"", 'Featherweight']","['SUB', 'U-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO']","[('2', '2:33'), ('3', '5:00'), ('3', '2:32'), ('1', '4:23'), ('2', '2:38'), ('3', '5:00'), ('2', '3:40'), ('3', '5:00'), ('3', '5:00'), ('1', '3:48'), ('3', '5:00'), ('2', '1:35')]"
"['Light Heavyweight', 'Bantamweight', 'Welterweight', 'Middleweight', 'Bantamweight', 'Lightweight', ""Women's Strawweight"", ""Women's Bantamweight"", 'Heavyweight', 'Bantamweight', 'Featherweight', ""Women's Featherweight""]","['S-DEC', 'S-DEC', 'KO/TKO', 'DQ', 'S-DEC', 'KO/TKO', 'S-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('1', '2:34'), ('1', '5:00'), ('3', '5:00'), ('1', '0:42'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:44'), ('1', '3:25')]"
"['Heavyweight', 'Lightweight', 'Light Heavyweight', 'Featherweight', 'Welterweight', 'Middleweight', 'Welterweight', 'Bantamweight', 'Light Heavyweight', 'Heavyweight']","['SUB', 'S-DEC', 'SUB', 'SUB', 'KO/TKO', 'SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO']","[('2', '4:29'), ('3', '5:00'), ('3', '4:59'), ('1', '0:39'), ('1', '2:12'), ('1', '3:58'), ('3', '4:59'), ('3', '5:00'), ('3', '5:00'), ('4', '1:38')]"
"['Light Heavyweight', ""Women's Flyweight"", 'Lightweight', ""Women's Strawweight"", 'Lightweight', 'Featherweight', 'Featherweight', ""Women's Strawweight"", 'Lightweight']","['U-DEC', 'U-DEC', 'KO/TKO', 'S-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC']","[('3', '5:00'), ('3', '5:00'), ('1', '0:53'), ('3', '5:00'), ('2', '5:00'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00'), ('5', '5:00')]"
"['Bantamweight', 'Bantamweight', 'Heavyweight', 'Welterweight', ""Women's Flyweight"", 'Lightweight', 'Middleweight', 'Flyweight', 'Welterweight', 'Middleweight', ""Women's Strawweight"", 'Middleweight', 'Welterweight', 'Lightweight']","['U-DEC', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'S-DEC', 'S-DEC', 'SUB', 'KO/TKO']","[('3', '5:00'), ('2', '3:42'), ('2', '1:59'), ('3', '5:00'), ('3', '5:00'), ('2', '0:59'), ('3', '2:16'), ('3', '5:00'), ('2', '4:12'), ('1', '4:28'), ('3', '5:00'), ('3', '5:00'), ('2', '3:17'), ('4', '0:33')]"
"['Welterweight', 'Light Heavyweight', 'Welterweight', 'Bantamweight', 'Welterweight', 'Lightweight', 'Bantamweight', 'Middleweight', 'Heavyweight', 'Featherweight', 'Lightweight']","['U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('2', '2:40'), ('3', '5:00'), ('3', '5:00'), ('1', '3:00'), ('3', '5:00'), ('1', '2:30'), ('3', '5:00'), ('3', '5:00'), ('5', '2:18')]"
"['Middleweight', 'Welterweight', 'Middleweight', 'Welterweight', 'Welterweight', 'Lightweight', 'Heavyweight', 'Middleweight', 'Middleweight', 'Bantamweight', ""Women's Strawweight"", 'Middleweight', ""Women's Bantamweight""]","['SUB', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'SUB', 'SUB', 'SUB', 'KO/TKO', 'KO/TKO', 'SUB', 'S-DEC', 'KO/TKO']","[('1', '4:28'), ('3', '5:00'), ('3', '2:10'), ('2', '5:00'), ('1', '3:40'), ('1', '4:15'), ('1', '1:45'), ('1', '4:45'), ('2', '1:00'), ('3', '3:43'), ('1', '2:27'), ('3', '5:00'), ('5', '2:36')]"
"['Lightweight', 'Bantamweight', 'Featherweight', 'Featherweight', ""Women's Strawweight"", 'Flyweight', 'Welterweight', 'Welterweight', ""Women's Flyweight"", 'Bantamweight', 'Light Heavyweight', ""Women's Strawweight"", 'Welterweight']","['SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'U-DEC']","[('3', '2:23'), ('3', '5:00'), ('3', '5:00'), ('1', '0:39'), ('1', '0:33'), ('3', '5:00'), ('3', '5:00'), ('1', '4:16'), ('3', '5:00'), ('3', '5:00'), ('1', '2:55'), ('1', '2:44'), ('5', '5:00')]"
"['Middleweight', ""Women's Flyweight"", 'Welterweight', ""Women's Bantamweight"", 'Middleweight', 'Middleweight', 'Welterweight', 'Featherweight', 'Featherweight', 'Welterweight', 'Welterweight']","['U-DEC', 'SUB', 'S-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'S-DEC', 'SUB', 'KO/TKO', 'U-DEC']","[('3', '5:00'), ('2', '2:05'), ('3', '5:00'), ('3', '5:00'), ('1', '3:33'), ('2', '1:47'), ('1', '4:31'), ('3', '5:00'), ('3', '2:41'), ('1', '4:32'), ('5', '5:00')]"
"['Flyweight', 'Bantamweight', 'Lightweight', 'Welterweight', 'Lightweight', ""Women's Flyweight"", 'Light Heavyweight', 'Featherweight', 'Welterweight', 'Heavyweight', 'Lightweight', 'Bantamweight']","['KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'SUB', 'KO/TKO']","[('2', '2:55'), ('2', '2:18'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '2:55'), ('1', '1:56'), ('2', '4:59'), ('2', '4:06'), ('1', '0:33')]"
"['Featherweight', 'Lightweight', 'Flyweight', 'Light Heavyweight', 'Heavyweight', 'Featherweight', ""Women's Strawweight"", 'Heavyweight', 'Welterweight', 'Heavyweight', ""Women's Featherweight"", 'Welterweight', 'Middleweight']","['KO/TKO', 'SUB', 'S-DEC', 'KO/TKO', 'KO/TKO', 'S-DEC', 'S-DEC', 'KO/TKO', 'Overturned', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC']","[('1', '0:50'), ('1', '2:18'), ('3', '5:00'), ('1', '0:53'), ('2', '3:53'), ('3', '5:00'), ('3', '5:00'), ('3', '2:56'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00'), ('5', '5:00')]"
"[""Women's Flyweight"", 'Flyweight', 'Flyweight', ""Women's Strawweight"", 'Welterweight', 'Welterweight', 'Featherweight', 'Bantamweight', 'Bantamweight', 'Welterweight', ""Women's Flyweight"", 'Light Heavyweight', 'Welterweight']","['S-DEC', 'SUB', 'S-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC']","[('3', '5:00'), ('2', '4:04'), ('3', '5:00'), ('3', '5:00'), ('1', '2:44'), ('2', '4:45'), ('2', '4:40'), ('2', '4:59'), ('1', '3:28'), ('3', '5:00'), ('3', '5:00'), ('1', '2:54'), ('5', '5:00')]"
"['Middleweight', 'Featherweight', 'Featherweight', 'Lightweight', 'Lightweight', ""Women's Flyweight"", 'Middleweight', ""Women's Flyweight"", 'Featherweight', 'Featherweight', 'Lightweight', 'Middleweight']","['SUB', 'S-DEC', 'M-DEC', 'M-DEC', 'SUB', 'SUB', 'S-DEC', 'KO/TKO', 'S-DEC', 'U-DEC', 'S-DEC', 'U-DEC']","[('2', '4:55'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:32'), ('3', '4:21'), ('3', '5:00'), ('2', '3:32'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00')]"
"[""Women's Strawweight"", 'Lightweight', 'Welterweight', 'Lightweight', 'Bantamweight', 'Middleweight', 'Light Heavyweight', 'Lightweight', 'Welterweight', 'Heavyweight', 'Heavyweight']","['U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'S-DEC', 'U-DEC', 'KO/TKO']","[('3', '5:00'), ('1', '2:28'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '2:38'), ('1', '1:36'), ('2', '0:52'), ('3', '5:00'), ('3', '5:00'), ('1', '4:33')]"
"[""Women's Strawweight"", 'Flyweight', ""Women's Flyweight"", 'Featherweight', 'Flyweight', 'Featherweight', 'Bantamweight', ""Women's Bantamweight"", 'Featherweight', 'Welterweight', 'Featherweight', 'Welterweight', 'Heavyweight']","['U-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'S-DEC', 'KO/TKO', 'U-DEC']","[('3', '5:00'), ('2', '2:00'), ('3', '5:00'), ('3', '1:29'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '2:52'), ('2', '1:09'), ('3', '5:00'), ('2', '3:13'), ('5', '5:00')]"
"['Bantamweight', 'Light Heavyweight', 'Bantamweight', 'Light Heavyweight', 'Featherweight', 'Welterweight', 'Lightweight', 'Lightweight', 'Welterweight', 'Heavyweight', 'Middleweight', 'Light Heavyweight', 'Light Heavyweight']","['U-DEC', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO']","[('3', '5:00'), ('1', '3:13'), ('1', '0:59'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '1:29')]"
"['Lightweight', ""Women's Strawweight"", 'Flyweight', ""Women's Flyweight"", 'Lightweight', 'Light Heavyweight', 'Lightweight', 'Featherweight', 'Welterweight', 'Lightweight', ""Women's Strawweight"", 'Featherweight', 'Lightweight']","['KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('1', '1:52'), ('3', '5:00'), ('1', '3:49'), ('3', '5:00'), ('3', '5:00'), ('1', '4:25'), ('1', '4:43'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:19'), ('2', '4:05')]"
"['Bantamweight', ""Women's Strawweight"", 'Flyweight', 'Featherweight', 'Bantamweight', 'Bantamweight', 'Bantamweight', 'Middleweight', ""Women's Strawweight"", 'Featherweight', 'Flyweight', 'Bantamweight']","['KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'S-DEC', 'KO/TKO']","[('2', '4:53'), ('3', '5:00'), ('1', '3:46'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:15'), ('5', '5:00'), ('1', '4:10')]"
"['Bantamweight', 'Lightweight', ""Women's Flyweight"", 'Welterweight', 'Middleweight', 'Bantamweight', 'Welterweight', 'Middleweight', 'Flyweight', 'Welterweight', ""Women's Strawweight"", 'Featherweight', 'Lightweight']","['SUB', 'U-DEC', 'SUB', 'SUB', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'S-DEC', 'S-DEC', 'KO/TKO']","[('1', '1:31'), ('3', '5:00'), ('1', '4:57'), ('1', '1:09'), ('3', '5:00'), ('2', '1:01'), ('2', '2:28'), ('3', '4:42'), ('2', '3:08'), ('1', '2:26'), ('3', '5:00'), ('3', '5:00'), ('1', '1:27')]"
"['Flyweight', ""Women's Bantamweight"", 'Lightweight', 'Welterweight', 'Middleweight', 'Welterweight', 'Bantamweight', ""Women's Strawweight"", 'Welterweight', 'Bantamweight', 'Featherweight', ""Women's Strawweight"", 'Welterweight']","['S-DEC', 'S-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'KO/TKO', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO', 'SUB']","[('3', '5:00'), ('3', '5:00'), ('1', '1:29'), ('3', '5:00'), ('2', '2:17'), ('2', '1:23'), ('2', '3:42'), ('3', '4:33'), ('1', '0:43'), ('3', '5:00'), ('2', '3:46'), ('1', '1:58'), ('2', '4:19')]"
"['Bantamweight', 'Welterweight', 'Middleweight', 'Light Heavyweight', 'Lightweight', 'Lightweight', 'Bantamweight', 'Middleweight', 'Welterweight', 'Heavyweight', 'Light Heavyweight', 'Heavyweight']","['U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'SUB']","[('3', '5:00'), ('3', '5:00'), ('2', '0:42'), ('1', '3:09'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '2:41'), ('1', '4:26')]"
"[""Women's Strawweight"", 'Welterweight', 'Middleweight', ""Women's Flyweight"", 'Welterweight', 'Heavyweight', 'Light Heavyweight', 'Lightweight', 'Lightweight', ""Women's Strawweight"", 'Bantamweight', 'Light Heavyweight', 'Welterweight', 'Light Heavyweight']","['SUB', 'KO/TKO', 'U-DEC', 'SUB', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'M-DEC', 'S-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO']","[('1', '1:21'), ('2', '1:20'), ('3', '5:00'), ('1', '4:55'), ('2', '4:42'), ('3', '4:03'), ('3', '5:00'), ('2', '4:10'), ('2', '3:22'), ('3', '5:00'), ('3', '5:00'), ('2', '1:00'), ('1', '0:39'), ('3', '5:00')]"
"['Welterweight', 'Lightweight', ""Women's Bantamweight"", 'Lightweight', ""Women's Bantamweight"", 'Welterweight', 'Flyweight', ""Women's Strawweight"", 'Heavyweight', 'Light Heavyweight', 'Lightweight', 'Lightweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB']","[('3', '1:00'), ('2', '1:19'), ('3', '5:00'), ('3', '3:42'), ('1', '3:26'), ('1', '3:52'), ('3', '5:00'), ('3', '5:00'), ('3', '4:49'), ('3', '5:00'), ('2', '5:00'), ('4', '3:03')]"
"['Lightweight', 'Heavyweight', 'Lightweight', ""Women's Bantamweight"", 'Featherweight', 'Lightweight', 'Welterweight', 'Welterweight', 'Light Heavyweight', 'Bantamweight', 'Light Heavyweight', 'Featherweight', 'Light Heavyweight']","['U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'SUB', 'U-DEC', 'SUB']","[('3', '5:00'), ('3', '5:00'), ('2', '0:14'), ('3', '5:00'), ('1', '4:11'), ('3', '5:00'), ('2', '3:10'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '2:40'), ('3', '5:00'), ('3', '4:26')]"
"['Heavyweight', 'Featherweight', 'Lightweight', 'Welterweight', 'Featherweight', ""Women's Flyweight"", 'Featherweight', 'Middleweight', 'Middleweight', 'Middleweight', 'Middleweight', 'Heavyweight']","['U-DEC', 'SUB', 'M-DEC', 'KO/TKO', 'S-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB']","[('3', '5:00'), ('1', '2:11'), ('3', '5:00'), ('1', '1:32'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:51'), ('3', '5:00'), ('2', '0:39'), ('3', '2:46'), ('2', '2:14')]"
"['Bantamweight', 'Flyweight', 'Lightweight', 'Lightweight', 'Featherweight', ""Women's Strawweight"", 'Lightweight', ""Women's Strawweight"", 'Lightweight', ""Women's Bantamweight"", 'Welterweight', 'Featherweight']","['S-DEC', 'S-DEC', 'KO/TKO', 'SUB', 'Overturned', 'S-DEC', 'S-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('1', '0:46'), ('1', '1:57'), ('2', '2:43'), ('3', '5:00'), ('3', '5:00'), ('2', '2:01'), ('3', '5:00'), ('3', '5:00'), ('1', '4:46'), ('5', '4:59')]"
"['Featherweight', 'Lightweight', 'Welterweight', 'Featherweight', 'Flyweight', 'Welterweight', ""Women's Strawweight"", 'Bantamweight', 'Middleweight', 'Light Heavyweight', 'Featherweight', 'Welterweight']","['U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'SUB', 'SUB', 'SUB', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '2:18'), ('1', '1:02'), ('1', '4:48'), ('2', '1:31'), ('3', '5:00'), ('1', '1:57'), ('3', '4:09'), ('4', '2:36')]"
"['Bantamweight', 'Middleweight', ""Women's Strawweight"", 'Bantamweight', ""Women's Strawweight"", 'Light Heavyweight', ""Women's Flyweight"", 'Welterweight', 'Welterweight', 'Bantamweight', 'Heavyweight', 'Heavyweight']","['SUB', 'SUB', 'U-DEC', 'S-DEC', 'SUB', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('2', '2:07'), ('3', '4:05'), ('3', '5:00'), ('3', '5:00'), ('1', '3:41'), ('3', '5:00'), ('1', '4:00'), ('3', '5:00'), ('3', '4:07'), ('3', '5:00'), ('1', '4:21'), ('1', '0:45')]"
"['Bantamweight', 'Welterweight', 'Lightweight', ""Women's Featherweight"", 'Heavyweight', 'Flyweight', 'Featherweight', ""Women's Flyweight"", 'Middleweight', 'Bantamweight', ""Women's Featherweight"", 'Heavyweight', 'Welterweight']","['SUB', 'KO/TKO', 'SUB', 'S-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'S-DEC', 'KO/TKO', 'SUB', 'SUB', 'U-DEC']","[('2', '4:12'), ('1', '1:18'), ('1', '4:50'), ('3', '5:00'), ('1', '2:14'), ('1', '4:19'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '2:39'), ('2', '2:11'), ('1', '3:36'), ('5', '5:00')]"
"['Lightweight', 'Lightweight', 'Flyweight', 'Welterweight', 'Flyweight', 'Welterweight', 'Light Heavyweight', 'Featherweight', 'Welterweight', 'Heavyweight', 'Light Heavyweight', 'Heavyweight']","['U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'SUB', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '4:51'), ('1', '2:14'), ('3', '1:19'), ('3', '5:00'), ('3', '0:43'), ('2', '2:30')]"
"['Light Heavyweight', 'Lightweight', 'Welterweight', 'Bantamweight', 'Middleweight', ""Women's Flyweight"", 'Lightweight', ""Women's Strawweight"", 'Light Heavyweight', 'Featherweight', 'Welterweight', ""Women's Flyweight"", 'Featherweight']","['KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'S-DEC', 'SUB', 'U-DEC', 'KO/TKO']","[('1', '4:05'), ('2', '1:23'), ('1', '1:37'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '0:41'), ('3', '5:00'), ('2', '4:17'), ('5', '5:00'), ('4', '5:00')]"
"['Heavyweight', 'Light Heavyweight', 'Featherweight', 'Middleweight', 'Middleweight', 'Lightweight', 'Lightweight', 'Welterweight', 'Lightweight', 'Bantamweight', 'Lightweight', 'Lightweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'S-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'U-DEC']","[('3', '0:58'), ('1', '2:59'), ('3', '5:00'), ('3', '5:00'), ('1', '4:25'), ('3', '2:39'), ('3', '5:00'), ('3', '5:00'), ('1', '1:15'), ('3', '5:00'), ('3', '2:19'), ('5', '5:00')]"
"['Bantamweight', 'Welterweight', 'Middleweight', 'Bantamweight', 'Lightweight', 'Bantamweight', ""Women's Featherweight"", 'Heavyweight', 'Featherweight', 'Light Heavyweight', 'Welterweight', ""Women's Featherweight"", 'Light Heavyweight']","['SUB', 'U-DEC', 'KO/TKO', 'SUB', 'SUB', 'KO/TKO', 'KO/TKO', 'Overturned', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO', 'KO/TKO']","[('1', '1:40'), ('3', '5:00'), ('3', '1:32'), ('3', '4:12'), ('1', '2:46'), ('2', '5:00'), ('1', '1:01'), ('3', '5:00'), ('2', '4:14'), ('3', '5:00'), ('2', '0:56'), ('1', '0:51'), ('3', '2:02')]"
"['Welterweight', 'Welterweight', 'Lightweight', 'Bantamweight', 'Light Heavyweight', ""Women's Flyweight"", 'Lightweight', 'Light Heavyweight', ""Women's Flyweight"", 'Flyweight', 'Lightweight', 'Heavyweight', 'Flyweight']","['SUB', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'SUB', 'U-DEC', 'KO/TKO', 'DQ', 'KO/TKO']","[('1', '2:25'), ('3', '5:00'), ('3', '5:00'), ('1', '3:31'), ('1', '3:56'), ('3', '5:00'), ('2', '3:43'), ('1', '3:21'), ('2', '1:50'), ('3', '5:00'), ('2', '4:59'), ('2', '2:28'), ('1', '0:32')]"
"['Flyweight', 'Bantamweight', 'Featherweight', 'Heavyweight', 'Welterweight', ""Women's Flyweight"", 'Middleweight', ""Women's Strawweight"", 'Light Heavyweight', 'Lightweight', 'Welterweight', 'Featherweight', 'Bantamweight']","['S-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'S-DEC', 'S-DEC', 'SUB', 'S-DEC', 'KO/TKO', 'SUB', 'SUB', 'KO/TKO', 'SUB']","[('3', '5:00'), ('1', '2:28'), ('3', '5:00'), ('2', '0:54'), ('3', '5:00'), ('3', '5:00'), ('2', '1:07'), ('3', '5:00'), ('1', '0:15'), ('2', '0:55'), ('1', '2:38'), ('2', '0:44'), ('1', '3:17')]"
"['Bantamweight', 'Lightweight', 'Bantamweight', 'Flyweight', 'Featherweight', 'Lightweight', 'Light Heavyweight', ""Women's Flyweight"", 'Bantamweight', 'Lightweight', 'Middleweight']","['U-DEC', 'KO/TKO', 'SUB', 'S-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'U-DEC', 'SUB', 'U-DEC']","[('3', '5:00'), ('1', '0:53'), ('1', '3:59'), ('3', '5:00'), ('3', '5:00'), ('1', '3:53'), ('1', '2:49'), ('2', '2:37'), ('3', '5:00'), ('1', '4:55'), ('3', '5:00')]"
"[""Women's Strawweight"", 'Bantamweight', 'Lightweight', ""Women's Flyweight"", 'Bantamweight', 'Bantamweight', 'Featherweight', 'Welterweight', 'Featherweight', ""Women's Strawweight"", 'Lightweight', 'Heavyweight']","['SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO']","[('1', '1:01'), ('2', '1:01'), ('3', '5:00'), ('3', '5:00'), ('1', '3:09'), ('3', '5:00'), ('3', '5:00'), ('3', '4:54'), ('1', '2:06'), ('3', '5:00'), ('3', '5:00'), ('1', '0:26')]"
"['Lightweight', 'Lightweight', 'Welterweight', 'Lightweight', ""Women's Flyweight"", 'Featherweight', 'Welterweight', 'Light Heavyweight', 'Bantamweight', ""Women's Flyweight"", 'Light Heavyweight', 'Heavyweight', 'Light Heavyweight']","['U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '2:03'), ('2', '3:27'), ('2', '1:10'), ('1', '4:59'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '1:34'), ('2', '2:21'), ('3', '0:39')]"
"[""Women's Strawweight"", ""Women's Bantamweight"", 'Middleweight', 'Welterweight', 'Bantamweight', 'Light Heavyweight', 'Featherweight', 'Bantamweight', ""Women's Strawweight"", 'Welterweight', 'Welterweight', 'Light Heavyweight']","['S-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC']","[('3', '5:00'), ('1', '1:49'), ('1', '0:38'), ('2', '4:13'), ('3', '5:00'), ('1', '0:36'), ('3', '5:00'), ('1', '4:52'), ('3', '5:00'), ('1', '3:20'), ('5', '5:00'), ('5', '5:00')]"
